Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Grenada,GRD,30.332,30.519,30.707,30.895,31.085,31.274,31.465,31.656,31.848,32.04,32.212,32.281,32.351,32.421,32.491,32.561,32.631,32.701,32.771,32.841,32.912,32.978,33.028,33.078,33.128,33.177,33.227,33.277,33.327,33.377,33.427,33.503,33.744,33.985,34.227,34.47,34.714,34.959,35.204,35.45,35.698,35.919,35.913,35.907,35.901,35.895,35.889,35.883,35.877,35.871,35.865,35.859,35.869,35.896,35.938,35.997,36.072,36.164,36.272,36.396,36.537,36.694
Greenland,GRL,58.534,59.806,61.406,62.983,64.534,66.05,67.491,68.853,70.186,71.481,72.744,73.433,73.675,73.914,74.152,74.389,74.625,74.966,75.355,75.74,76.121,76.497,76.869,77.237,77.602,77.961,78.317,78.668,79.016,79.359,79.698,80.033,80.301,80.503,80.703,80.902,81.1,81.226,81.351,81.476,81.6,81.849,82.095,82.338,82.58,82.858,83.172,83.482,83.787,84.087,84.383,84.755,85.2,85.551,85.813,86.071,86.326,86.574,86.816,87.052,87.282,87.507
Guatemala,GTM,31.121,31.768,32.424,33.086,33.682,33.989,34.298,34.608,34.919,35.232,35.545,35.861,36.177,36.494,36.809,37.125,37.443,37.762,38.081,38.402,38.724,39.047,39.37,39.695,40.021,40.347,40.674,41.002,41.332,41.661,41.992,42.323,42.655,42.987,43.32,43.654,43.989,44.323,44.659,44.995,45.332,45.668,46.005,46.318,46.616,46.913,47.21,47.508,47.807,48.104,48.403,48.701,49,49.311,49.634,49.971,50.319,50.68,51.054,51.439,51.836,52.245
Guam,GUM,50.147,51.23,52.314,53.396,54.475,55.548,56.617,57.68,58.738,59.784,61.92,67.153,71.999,76.371,80.252,83.632,86.534,88.983,91.036,92.737,93.753,93.491,93.219,92.937,92.643,92.339,92.023,91.695,91.354,91.002,90.796,91.061,91.32,91.571,91.816,92.055,92.287,92.513,92.733,92.946,93.129,93.233,93.334,93.435,93.534,93.631,93.727,93.822,93.916,94.008,94.099,94.188,94.277,94.364,94.449,94.534,94.617,94.699,94.78,94.859,94.938,95.015
Guyana,GUY,29.009,29.049,29.089,29.129,29.169,29.209,29.249,29.289,29.329,29.369,29.425,29.533,29.641,29.75,29.858,29.967,30.076,30.186,30.295,30.405,30.488,30.396,30.305,30.215,30.124,30.033,29.943,29.853,29.763,29.673,29.583,29.493,29.404,29.315,29.226,29.137,29.048,28.959,28.871,28.782,28.694,28.606,28.518,28.307,28.064,27.822,27.582,27.343,27.105,26.869,26.634,26.4,26.4,26.4,26.414,26.441,26.482,26.538,26.606,26.689,26.786,26.897
High income,HIC,62.81356627,63.31033068,63.81197023,64.33031275,64.84793059,65.36414109,65.86707895,66.38177175,66.88120519,67.35265776,67.80734143,68.2098551,68.5786018,68.93956603,69.29779351,69.64060124,69.92821946,70.21309556,70.50454431,70.79644851,71.09077291,71.40823179,71.68406217,71.94061059,72.18393744,72.42179217,72.68839505,72.98219199,73.26477435,73.519141,73.77574008,74.06084559,74.3294341,74.5757211,74.82351736,75.07003905,75.30703656,75.53151777,75.75376738,75.9745816,76.19152844,76.52899548,76.92117901,77.28833845,77.64269818,77.98541614,78.30405288,78.61239337,78.91183957,79.1953578,79.46721686,79.67258086,79.84661864,80.01627248,80.1843717,80.35950616,80.5382972,80.71938326,80.90377193,81.0966345,81.28275234,81.46745381
"Hong Kong SAR, China",HKG,85.2,85.293,85.582,85.867,86.147,86.422,86.692,86.958,87.22,87.476,87.729,88.039,88.474,88.894,89.301,89.695,90.077,90.445,90.801,91.145,91.478,91.794,92.09,92.376,92.653,92.92,94.248,96.86,98.309,99.094,99.517,99.832,99.979,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Honduras,HND,22.747,23.318,23.9,24.491,25.094,25.704,26.325,26.955,27.596,28.244,28.902,29.569,30.246,30.93,31.571,32.11,32.653,33.2,33.752,34.309,34.87,35.435,36.004,36.577,37.155,37.735,38.319,38.907,39.481,39.969,40.46,40.953,41.448,41.943,42.441,42.941,43.442,43.944,44.447,44.952,45.458,45.964,46.61,47.267,47.927,48.585,49.245,49.905,50.566,51.225,51.885,52.543,53.202,53.858,54.514,55.165,55.813,56.457,57.096,57.73,58.359,58.982
Heavily indebted poor countries (HIPC),HPC,12.41138812,12.75863495,13.11530958,13.48996021,13.88735902,14.29882818,14.70594466,15.12662853,15.55948564,16.00748532,16.43872425,16.87734262,17.32517914,17.77634804,18.21101911,18.65408128,19.1044885,19.55442603,20.02115105,20.42600052,20.85153803,21.26147625,21.64927045,22.07382757,22.54568018,23.0593405,23.57324498,24.07408062,24.55840353,25.00652888,25.44093927,25.82146384,26.19128736,26.55010353,26.91845334,27.25615083,27.51584917,27.80236148,28.10347065,28.40442619,28.71730363,29.06764903,29.40766582,29.75166865,30.10208628,30.47491461,30.85391097,31.17525526,31.61191094,32.04533493,32.48741865,32.9320104,33.35929314,33.79221205,34.23312075,34.68723235,35.15007875,35.61293249,36.0789578,36.55075935,37.02938085,37.51579432
Croatia,HRV,30.154,31.04,32.001,32.979,33.972,34.977,35.997,37.03,38.076,39.13,40.196,41.168,41.839,42.511,43.186,43.864,44.545,45.227,45.911,46.597,47.285,47.887,48.237,48.587,48.937,49.287,49.637,49.987,50.338,50.687,51.037,51.357,51.588,51.818,52.048,52.279,52.509,52.739,52.968,53.198,53.428,53.642,53.81,53.979,54.147,54.315,54.483,54.651,54.819,54.987,55.155,55.322,55.506,55.706,55.923,56.155,56.403,56.667,56.947,57.242,57.553,57.878
Haiti,HTI,15.593,15.975,16.365,16.762,17.168,17.58,18.001,18.429,18.866,19.31,19.762,20.222,20.323,20.35,20.377,20.404,20.431,20.459,20.486,20.513,20.541,20.568,20.595,21.36,22.297,23.261,24.255,25.277,26.329,27.405,28.51,29.641,30.8,31.39,31.987,32.59,33.2,33.792,34.389,34.992,35.6,37.251,38.935,40.645,41.679,42.638,43.604,44.574,45.551,46.528,47.509,48.492,49.477,50.46,51.444,52.427,53.396,54.346,55.278,56.192,57.088,57.964
Hungary,HUN,55.911,56.335,56.758,57.181,57.603,58.022,58.441,58.859,59.276,59.691,60.112,60.539,60.965,61.388,61.81,62.231,62.65,63.066,63.48,63.893,64.191,64.372,64.553,64.734,64.915,65.095,65.274,65.453,65.632,65.81,65.838,65.713,65.587,65.461,65.335,65.209,65.083,64.956,64.829,64.702,64.575,64.67,65.081,65.489,65.896,66.365,66.895,67.421,67.943,68.46,68.911,69.358,69.678,69.953,70.227,70.5,70.779,71.062,71.351,71.644,71.942,72.245
IBRD only,IBD,25.99787002,26.56519468,27.08872992,27.56181863,28.04355321,28.26535935,28.47630958,28.70177416,28.92274741,29.13261909,29.33585622,29.54967563,29.80617514,30.10639187,30.45354797,30.81328207,31.16951632,31.53294682,31.99972684,32.57267969,33.15141663,33.74195016,34.31186406,34.83084458,35.36416749,35.89550019,36.42157911,36.9400744,37.45550765,37.95451977,38.43764514,38.94071513,39.44161069,39.94375924,40.450221,40.95648056,41.46503913,41.97962227,42.50307639,43.03212416,43.57143327,44.15938203,44.79937497,45.44750332,46.10534983,46.76955147,47.42269262,48.06918164,48.71962685,49.37086733,50.0183703,50.63922901,51.25236557,51.87395585,52.5039171,53.13097163,53.74788682,54.3583856,54.96070758,55.55512351,56.14019858,56.71862733
IDA & IBRD total,IBT,23.93634266,24.43515219,24.90692199,25.3488741,25.79853513,26.03285808,26.25977759,26.50121676,26.7405066,26.97358996,27.20285222,27.45281037,27.737098,28.05235331,28.40536382,28.71556809,29.08183891,29.45275352,29.90813929,30.44469943,30.99332512,31.54852903,32.06358464,32.53927115,33.03207444,33.52707216,34.02005304,34.50783346,34.99315399,35.46214668,35.91814442,36.37626544,36.82501619,37.27024532,37.71996415,38.16773418,38.61095044,39.06140245,39.5184993,39.97590374,40.44116523,40.95675763,41.51202366,42.07227997,42.641546,43.21731374,43.78457344,44.34148402,44.91264896,45.4824627,46.0489995,46.58871006,47.12037214,47.65986949,48.20749188,48.76006027,49.30419357,49.84185175,50.37131101,50.89258215,51.40295454,51.90466941
IDA total,IDA,13.6300653,13.92717529,14.22064518,14.53032035,14.85309479,15.18476554,15.51857471,15.87556489,16.24242841,16.62125503,17.00304674,17.43399423,17.87148442,18.3035314,18.7402408,18.88095451,19.35894469,19.83748971,20.32700385,20.79229018,21.29584219,21.77927792,22.14274311,22.52409976,22.93545592,23.37079571,23.81480194,24.26127593,24.70726423,25.14365857,25.58118803,25.9511467,26.30041757,26.64396139,26.99454548,27.33831314,27.65689265,27.98780217,28.32293579,28.64992185,28.98863508,29.39308957,29.80471296,30.21506254,30.63206898,31.0615558,31.50272772,31.92982266,32.4039221,32.87421239,33.35692506,33.81163394,34.24329868,34.66864507,35.10254471,35.57503919,36.05945214,36.55058288,37.04940268,37.55522717,38.06361132,38.57611226
IDA blend,IDB,18.60036412,18.92045037,19.18815036,19.46964579,19.75606407,20.04534515,20.33950732,20.64305561,20.95196608,21.26400132,21.59192695,22.00706835,22.41311862,22.84419824,23.28898979,23.73889296,24.19024727,24.6201808,25.05567658,25.47858135,25.84773237,26.28728768,26.70187316,27.12399832,27.55354558,27.98644946,28.42758345,28.87287978,29.31234162,29.76931068,30.25817117,30.62929296,31.00431212,31.37036313,31.7348129,32.10014713,32.47004505,32.8388584,33.19908703,33.54055463,33.88784973,34.33093263,34.77816648,35.21738838,35.66031565,36.10852193,36.56312921,37.02454282,37.49154556,37.96350439,38.45076802,38.92282611,39.3747271,39.83206081,40.29669571,40.7668401,41.23901608,41.71055161,42.18788402,42.6719641,43.16058765,43.65376765
Indonesia,IDN,14.586,14.821,15.058,15.299,15.543,15.789,16.039,16.293,16.549,16.809,17.071,17.338,17.779,18.28,18.793,19.317,19.853,20.398,20.956,21.524,22.104,22.815,23.606,24.415,25.244,26.089,26.953,27.835,28.736,29.651,30.584,31.613,32.703,33.808,34.933,36.076,37.235,38.406,39.593,40.792,42.002,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641,57.29
IDA only,IDX,11.35084049,11.63880935,11.94561926,12.26874327,12.60861189,12.96000749,13.31176904,13.69376544,14.0882443,14.49788541,14.90220917,15.33386269,15.77978847,16.20917054,16.63808268,16.62792033,17.10687119,17.59595301,18.10168283,18.57692967,19.11965231,19.59381709,19.91340801,20.2669153,20.66503249,21.09287552,21.52627978,21.96104516,22.39724833,22.81204948,23.21326404,23.57221164,23.90867672,24.24559298,24.58872308,24.91857024,25.20600522,25.51232312,25.82998229,26.14618616,26.47232143,26.848146,27.24261579,27.64282066,28.04766058,28.4690227,28.90531229,29.31471037,29.78934855,30.25422689,30.72914316,31.1719953,31.59487573,32.00609029,32.42772621,32.90812602,33.4093122,33.92056054,34.43861976,34.96406819,35.48995651,36.01803135
Isle of Man,IMN,55.123,55.345,55.586,55.826,56.066,56.305,56.47,56.311,56.151,55.991,55.831,55.556,54.77,53.983,53.194,52.403,51.799,51.795,51.791,51.788,51.784,51.78,51.776,51.773,51.769,51.765,51.761,51.757,51.754,51.75,51.746,51.745,51.754,51.764,51.773,51.783,51.792,51.8,51.808,51.815,51.823,51.833,51.851,51.869,51.887,51.905,51.922,51.94,51.958,51.976,51.994,52.012,52.046,52.096,52.162,52.245,52.343,52.458,52.588,52.735,52.898,53.076
India,IND,17.924,18.032,18.218,18.405,18.595,18.785,18.977,19.171,19.366,19.562,19.76,19.991,20.321,20.653,20.991,21.332,21.677,22.026,22.379,22.736,23.098,23.417,23.647,23.879,24.113,24.348,24.585,24.823,25.063,25.305,25.547,25.778,25.984,26.191,26.399,26.607,26.817,27.028,27.24,27.453,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,45.184,45.393,45.603,45.813,46.023,46.233,46.637,47.795,48.956,50.115,51.276,52.269,52.611,52.952,53.294,53.634,53.975,54.315,54.655,54.994,55.333,55.634,55.794,55.955,56.115,56.275,56.427,56.553,56.678,56.804,56.929,57.073,57.293,57.512,57.731,57.949,58.173,58.419,58.664,58.91,59.155,59.399,59.649,59.925,60.202,60.477,60.738,60.94,61.141,61.342,61.542,61.742,61.942,62.141,62.34,62.538,62.737,62.947,63.17,63.405,63.653,63.912
"Iran, Islamic Rep.",IRN,33.735,34.389,35.051,35.718,36.391,37.068,37.752,38.557,39.437,40.321,41.212,42.11,43.014,43.92,44.832,45.747,46.666,47.47,48.21,48.951,49.693,50.434,51.175,51.916,52.657,53.395,54.133,54.717,55.257,55.794,56.33,56.865,57.653,58.519,59.38,60.236,61.087,61.853,62.588,63.318,64.042,64.758,65.468,66.172,66.869,67.558,68.239,68.864,69.458,70.045,70.626,71.2,71.755,72.295,72.83,73.358,73.88,74.394,74.898,75.391,75.874,76.345
Iraq,IRQ,42.899,44.432,45.978,47.532,49.093,50.651,51.868,52.945,54.02,55.089,56.154,57.214,58.269,59.313,60.351,61.379,62.398,63.404,64.178,64.852,65.521,66.183,66.839,67.488,68.132,68.767,69.396,70.017,70.072,69.889,69.706,69.522,69.337,69.152,68.966,68.78,68.593,68.405,68.388,68.442,68.496,68.55,68.604,68.658,68.712,68.766,68.819,68.873,68.927,68.98,69.103,69.268,69.432,69.595,69.758,69.921,70.094,70.278,70.473,70.678,70.893,71.119
Iceland,ISL,80.3,80.803,81.297,81.781,82.256,82.72,83.175,83.621,84.057,84.483,84.9,85.269,85.63,85.983,86.33,86.669,87.002,87.326,87.644,87.955,88.26,88.533,88.8,89.062,89.319,89.57,89.816,90.057,90.294,90.524,90.75,90.932,91.112,91.287,91.46,91.63,91.797,91.96,92.121,92.267,92.401,92.532,92.662,92.789,92.914,93.037,93.159,93.278,93.395,93.511,93.574,93.587,93.6,93.633,93.667,93.7,93.735,93.773,93.813,93.855,93.898,93.944
Israel,ISR,76.848,77.985,78.754,79.502,80.232,80.94,81.63,82.3,82.952,83.582,84.195,84.789,85.351,85.793,86.224,86.643,87.053,87.45,87.838,88.215,88.583,88.94,89.287,89.608,89.719,89.828,89.936,90.044,90.15,90.255,90.359,90.463,90.565,90.666,90.767,90.866,90.943,91.009,91.074,91.139,91.203,91.267,91.33,91.393,91.456,91.518,91.58,91.641,91.702,91.763,91.826,91.892,91.96,92.031,92.104,92.179,92.256,92.336,92.418,92.501,92.587,92.674
Italy,ITA,59.361,59.856,60.355,60.853,61.35,61.843,62.334,62.822,63.309,63.792,64.272,64.75,65.039,65.241,65.442,65.643,65.844,66.044,66.243,66.442,66.64,66.837,66.886,66.866,66.846,66.826,66.806,66.786,66.766,66.746,66.726,66.706,66.742,66.802,66.862,66.922,66.982,67.042,67.102,67.162,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565,69.855,70.144,70.438,70.736,71.039,71.346
Jamaica,JAM,33.769,34.5,35.239,35.985,36.74,37.499,38.265,39.036,39.815,40.596,41.324,41.858,42.395,42.933,43.472,44.013,44.557,45.1,45.645,46.191,46.739,47.286,47.813,48.016,48.22,48.424,48.628,48.832,49.036,49.24,49.444,49.656,49.896,50.136,50.375,50.615,50.855,51.095,51.335,51.574,51.814,52.053,52.251,52.437,52.625,52.811,52.998,53.184,53.371,53.557,53.743,53.93,54.132,54.35,54.584,54.833,55.098,55.378,55.674,55.985,56.311,56.652
Jordan,JOR,50.879,52.412,53.215,53.565,53.914,54.262,54.61,54.957,55.296,55.633,55.971,56.308,56.645,56.98,57.315,57.65,57.984,58.316,58.649,58.98,60.029,61.464,62.882,64.278,65.652,66.996,68.315,69.606,70.868,72.095,73.291,74.455,75.586,76.68,77.74,78.207,78.22,78.232,78.245,78.258,78.27,78.283,78.296,78.308,78.321,79.485,80.97,82.371,83.692,84.928,86.088,87.172,88.185,89.125,90,90.256,90.506,90.747,90.979,91.203,91.418,91.626
Japan,JPN,63.272,64.213,65.144,66.064,66.972,67.866,68.704,69.516,70.316,71.102,71.877,72.666,73.452,74.22,74.975,75.716,75.944,76.002,76.06,76.118,76.175,76.273,76.383,76.493,76.603,76.712,76.835,76.962,77.088,77.213,77.339,77.473,77.61,77.746,77.881,78.016,78.145,78.272,78.398,78.523,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867
Kazakhstan,KAZ,44.198,44.746,45.296,45.847,46.4,47.047,47.696,48.346,48.997,49.647,50.236,50.753,51.269,51.785,52.3,52.564,52.828,53.092,53.356,53.7,54.142,54.582,55.022,55.461,55.9,56.01,56.121,56.231,56.341,56.357,56.266,56.175,56.083,55.992,55.9,55.921,55.943,55.964,55.986,56.025,56.098,56.171,56.244,56.317,56.39,56.463,56.536,56.609,56.682,56.755,56.827,56.9,56.973,57.046,57.118,57.191,57.264,57.336,57.428,57.54,57.671,57.821
Kenya,KEN,7.362,7.565,7.774,8.038,8.318,8.605,8.902,9.209,9.525,9.85,10.295,10.778,11.282,11.805,12.349,12.914,13.503,14.112,14.745,15.401,15.583,15.681,15.78,15.879,15.979,16.079,16.18,16.281,16.383,16.485,16.748,17.043,17.342,17.645,17.952,18.263,18.579,18.898,19.222,19.55,19.892,20.239,20.591,20.948,21.31,21.675,22.045,22.42,22.8,23.183,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995,28.493
Kyrgyz Republic,KGZ,34.181,34.511,34.844,35.178,35.515,35.851,36.19,36.53,36.871,37.214,37.466,37.609,37.753,37.897,38.042,38.186,38.331,38.476,38.621,38.677,38.627,38.577,38.527,38.477,38.427,38.377,38.327,38.277,38.227,38.065,37.777,37.49,37.203,36.918,36.633,36.349,36.066,35.785,35.504,35.3,35.298,35.296,35.295,35.293,35.292,35.29,35.289,35.287,35.285,35.284,35.306,35.352,35.423,35.517,35.635,35.777,35.944,36.135,36.351,36.591,36.856,37.146
Cambodia,KHM,10.285,10.293,10.333,10.497,10.662,10.83,11,12.098,13.291,14.579,15.97,18.717,21.818,25.263,29.055,4.477,4.82,5.186,5.578,5.999,9.898,12.742,13.031,13.325,13.626,13.931,14.242,14.559,14.883,15.211,15.546,15.887,16.234,16.587,16.946,17.311,17.683,18.06,18.355,18.47,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232,24.668
Kiribati,KIR,16.29,16.918,17.566,18.233,18.92,19.625,20.351,21.097,21.863,22.871,24.088,25.348,26.654,27.997,28.96,29.606,30.262,30.925,31.596,32.036,32.284,32.532,32.782,33.032,33.284,33.541,33.828,34.116,34.405,34.695,34.987,35.272,35.555,35.839,36.123,36.409,37.386,38.752,40.138,41.54,42.958,43.473,43.492,43.512,43.532,43.551,44.03,44.866,45.706,46.547,47.39,48.235,49.082,49.927,50.773,51.619,52.45,53.262,54.057,54.835,55.594,56.335
St. Kitts and Nevis,KNA,27.644,28.269,28.903,29.545,30.197,30.855,31.521,32.196,32.878,33.567,34.141,34.317,34.495,34.672,34.849,35.027,35.206,35.385,35.564,35.744,35.882,35.754,35.626,35.498,35.37,35.243,35.116,34.989,34.862,34.735,34.609,34.474,34.283,34.093,33.904,33.715,33.526,33.339,33.151,32.965,32.778,32.598,32.455,32.312,32.17,32.028,31.886,31.744,31.603,31.463,31.322,31.182,31.062,30.964,30.885,30.827,30.79,30.773,30.776,30.799,30.843,30.906
"Korea, Rep.",KOR,27.71,28.531,29.461,30.407,31.372,32.351,33.347,34.971,36.846,38.756,40.704,42.261,43.692,45.131,46.579,48.033,49.719,51.476,53.233,54.981,56.72,58.407,60.061,61.693,63.301,64.876,66.679,68.563,70.389,72.148,73.844,74.972,75.82,76.645,77.452,78.239,78.662,78.905,79.145,79.384,79.621,79.94,80.299,80.652,81.002,81.345,81.528,81.631,81.733,81.835,81.936,81.923,81.851,81.779,81.707,81.634,81.562,81.503,81.459,81.43,81.414,81.414
Kuwait,KWT,74.893,75.787,76.66,77.511,78.341,79.273,80.716,82.081,83.371,84.582,85.661,86.444,87.192,87.902,88.579,89.384,90.745,91.944,93,93.928,94.781,95.67,96.414,97.034,97.551,97.903,97.917,97.932,97.946,97.96,97.974,97.988,98.002,98.016,98.029,98.096,98.325,98.527,98.705,98.862,99,99.908,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Latin America & Caribbean (excluding high income),LAC,47.91156136,48.70114537,49.51531719,50.33421678,51.15957219,51.9247637,52.69038064,53.45592065,54.2230157,54.98668487,55.74625253,56.51843288,57.28799144,58.03532465,58.77687555,59.51806293,60.25343404,60.99050831,61.72627874,62.45544658,63.17488817,63.85505534,64.5067741,65.15165572,65.79137128,66.42598507,67.04570046,67.65398438,68.25510797,68.84597518,69.42460805,69.97274792,70.49577558,71.00032857,71.51240778,72.01969454,72.5027818,72.99638349,73.4852754,73.95673888,74.42417386,74.79655354,75.15190564,75.50394547,75.84170353,76.17443783,76.50423994,76.83005975,77.148776,77.45953697,77.76205539,78.07042933,78.37030537,78.66365105,78.95417752,79.24155098,79.52459528,79.80388644,80.07705366,80.3482987,80.61905918,80.88540269
Lao PDR,LAO,7.946,8.02,8.095,8.17,8.246,8.323,8.4,8.692,8.994,9.304,9.625,9.955,10.295,10.597,10.837,11.081,11.331,11.584,11.843,12.107,12.377,12.65,12.93,13.214,13.504,13.804,14.118,14.439,14.766,15.098,15.437,15.782,16.133,16.49,16.854,17.378,18.234,19.12,20.039,20.991,21.977,22.993,24.044,25.126,26.242,27.186,27.748,28.316,28.893,29.475,30.064,30.66,31.264,31.872,32.487,33.108,33.736,34.368,35.004,35.645,36.29,36.939
Lebanon,LBN,42.343,44.039,45.752,47.475,49.207,50.935,52.664,54.386,56.101,57.796,59.475,61.06,62.58,64.072,65.54,66.978,68.387,69.759,71.099,72.403,73.672,74.899,76.089,77.24,78.353,79.422,80.454,81.446,82.4,82.763,83.12,83.472,83.818,84.157,84.491,84.82,85.142,85.459,85.77,85.885,86,86.118,86.24,86.366,86.494,86.627,86.762,86.901,87.042,87.187,87.334,87.484,87.636,87.79,87.947,88.106,88.266,88.429,88.593,88.758,88.925,89.093
Liberia,LBR,18.632,19.291,19.969,20.664,21.378,22.108,22.856,23.622,24.407,25.207,26.025,26.86,27.713,28.581,29.47,30.382,31.311,32.252,33.209,34.181,35.167,36.163,37.173,38.194,39.834,42.373,44.956,47.567,50.195,52.814,55.422,58,55.019,52.009,48.981,45.96,42.964,43.304,43.646,43.988,44.331,44.673,45.017,45.361,45.706,46.051,46.396,46.742,47.088,47.445,47.813,48.193,48.583,48.985,49.397,49.82,50.254,50.697,51.151,51.615,52.089,52.573
Libya,LBY,27.323,28.197,29.089,29.998,30.924,33.666,36.698,39.839,43.07,46.352,49.671,52.992,56.292,59.528,61.237,62.785,64.31,65.802,67.265,68.696,70.094,71.451,72.773,74.055,75.3,75.45,75.505,75.56,75.614,75.669,75.723,75.777,75.832,75.886,75.94,75.994,76.048,76.114,76.193,76.284,76.387,76.502,76.629,76.768,76.919,77.08,77.253,77.437,77.632,77.837,78.052,78.277,78.512,78.756,79.009,79.27,79.54,79.817,80.102,80.393,80.691,80.994
St. Lucia,LCA,21.46,21.696,21.934,22.174,22.416,22.66,22.905,23.153,23.403,23.654,23.907,24.162,24.419,24.677,24.938,25.2,25.465,25.73,25.998,26.268,26.54,26.812,27.087,27.364,27.643,27.923,28.205,28.488,28.774,29.061,29.349,29.572,29.369,29.167,28.965,28.765,28.565,28.366,28.168,27.971,27.774,27.473,26.329,25.216,24.133,23.085,22.068,21.084,20.131,19.213,18.45,18.45,18.45,18.461,18.482,18.515,18.558,18.612,18.678,18.754,18.841,18.94
Latin America & Caribbean,LCN,49.41692954,50.21759745,51.03086541,51.84730662,52.66860606,53.4352629,54.20158883,54.96703858,55.73342803,56.49527929,57.251068,58.0122165,58.76650052,59.49824971,60.22458341,60.95034413,61.67196855,62.39346022,63.11278892,63.82510483,64.53527446,65.2278119,65.88637912,66.52392657,67.15363938,67.77577756,68.38227572,68.97621014,69.56122161,70.13459236,70.69273177,71.21505077,71.71451013,72.2021969,72.69615809,73.18524036,73.65244051,74.1284417,74.59913926,75.05340398,75.5023677,75.86072514,76.18992509,76.5110233,76.81913083,77.12245501,77.42295291,77.7196869,78.01001026,78.29313264,78.56904961,78.84894068,79.12050881,79.38633421,79.64959608,79.91008068,80.16578312,80.41445313,80.65070817,80.8888556,81.13456963,81.37703497
Least developed countries: UN classification,LDC,9.665977461,9.91111463,10.17766654,10.4593674,10.75519431,11.06258642,11.38207552,11.73417773,12.09944758,12.48014209,12.85989286,13.283251,13.73042756,14.16530327,14.60035359,14.55513646,15.03247334,15.52224945,16.03387465,16.54016367,17.1168118,17.61829709,17.96059017,18.34446436,18.77539917,19.23198582,19.69459885,20.15884182,20.62328373,21.0654179,21.49684477,21.88339839,22.25129426,22.62410791,23.00223511,23.35335811,23.65794323,23.98323176,24.32149682,24.6588142,25.00342369,25.40188634,25.82209463,26.25002115,26.68213291,27.13221865,27.57692236,27.97968375,28.47109047,28.96645355,29.46934078,29.97860944,30.47854372,30.98532967,31.5020462,32.02789238,32.56281282,33.1031179,33.64349692,34.1832009,34.72400294,35.2686897
Low income,LIC,13.47903649,13.83290018,14.19548452,14.57817309,14.97986719,15.39285306,15.82274568,16.2719525,16.79183736,17.37359335,17.93402809,18.3015326,18.68441146,19.05679664,19.38911857,19.71706626,20.0004422,20.2935234,20.59303854,20.89552791,21.23537066,21.56385308,21.86290924,22.19246465,22.57160355,22.98621254,23.40378874,23.81188691,24.21464326,24.59727918,24.95761656,25.25169673,25.54215501,25.85066432,26.16332421,26.43637821,26.6086248,26.81324245,27.03853914,27.26219599,27.4947273,27.74938813,27.99359397,28.22410745,28.47080634,28.74581689,29.04530302,29.29529017,29.65477282,29.99360794,30.35062327,30.65166866,30.91620149,31.16210419,31.42574843,31.78924218,32.19096786,32.61194601,33.04580313,33.49371689,33.94649777,34.40694877
Liechtenstein,LIE,20.437,20.315,20.102,19.89,19.679,19.471,19.264,19.059,18.855,18.654,18.453,18.364,18.354,18.344,18.334,18.324,18.314,18.304,18.294,18.284,18.274,18.187,18.043,17.901,17.759,17.619,17.479,17.34,17.201,17.064,16.928,16.821,16.736,16.651,16.566,16.482,16.29,15.994,15.702,15.414,15.13,14.962,14.906,14.85,14.795,14.739,14.684,14.629,14.574,14.519,14.464,14.41,14.367,14.334,14.313,14.303,14.303,14.315,14.338,14.371,14.416,14.471
Sri Lanka,LKA,16.431,16.592,16.753,16.916,17.014,17.11,17.207,17.304,17.402,17.5,17.598,17.697,17.796,17.896,17.996,18.097,18.198,18.299,18.401,18.504,18.607,18.676,18.66,18.644,18.629,18.613,18.597,18.582,18.566,18.551,18.535,18.52,18.504,18.489,18.473,18.458,18.442,18.427,18.411,18.396,18.38,18.365,18.349,18.334,18.319,18.303,18.288,18.272,18.257,18.242,18.226,18.211,18.196,18.198,18.218,18.256,18.311,18.384,18.476,18.585,18.713,18.86
